Initializing AMReX (24.07-16-gdcb9cc0383dc)...
AMReX (24.07-16-gdcb9cc0383dc) initialized
Mean: 100000
Stdev: 25231
No of Run: 100
Number of nodes: 128
Number of boxes: 256
Ranks per node: 4

=== Starting Run 1 ===
SFC+Knapsack combined efficiency: 0.2606806149
 Final SFC+Knapsack_Combined time: 0.002168496

=== End of Run 27 ===
======================================


=== Starting Run 28 ===
66545.54086 , 95226.96389 , 131729.9194 , 86936.41125 , 71752.75351 , 118254.3142 , 117542.1363 , 99100.26451 , 133795.1845 , 119472.3085 , 108234.4838 , 112334.1722 , 69254.62318 , 105929.8543 , 131314.8291 , 96331.93411 , 127946.7698 , 122554.5605 , 93769.26877 , 71386.73837 , 104994.276 , 73889.17248 , 148118.1153 , 121062.1323 , 85331.51947 , 103491.4514 , 83375.90767 , 52576.29115 , 70886.63699 , 131418.9886 , 108295.8079 , 85257.2909 , 110639.2206 , 76785.00982 , 92802.33429 , 107406.7301 , 110403.8884 , 114654.6713 , 56388.74273 , 60635.80285 , 116044.6727 , 124980.6314 , 91709.74666 , 75658.43423 , 73287.8311 , 109072.7645 , 71606.93188 , 164841.9028 , 104069.5574 , 88313.18565 , 94062.28456 , 98657.50062 , 106195.3533 , 99692.60178 , 145215.1928 , 95019.3856 , 102523.0506 , 134570.0524 , 48851.95864 , 28462.98679 , 96709.67493 , 78149.58531 , 139622.0094 , 91155.74158 , 51013.38026 , 87965.02356 , 94497.70277 , 108154.6344 , 116419.5074 , 104666.5861 , 106278.4702 , 46840.30809 , 124297.1288 , 93772.88993 , 116050.4218 , 88021.10491 , 84912.03324 , 119415.0136 , 71154.50847 , 59987.75646 , 73502.7421 , 84717.36349 , 107642.6534 , 90256.53206 , 90218.52288 , 131307.2393 , 82991.40453 , 119421.8105 , 76081.05107 , 73601.11044 , 87103.92254 , 89781.0243 , 91323.93687 , 46671.16934 , 102741.043 , 95434.7351 , 77821.57088 , 87519.64159 , 93640.41589 , 98562.44423 , 53574.56501 , 91995.8683 , 92968.50524 , 124566.6205 , 133096.6489 , 108663.3602 , 104957.7655 , 111038.9924 , 107069.6135 , 113921.9116 , 97665.17434 , 79321.28009 , 95621.21659 , 148837.3902 , 88488.90249 , 95299.45575 , 82430.87576 , 91830.72346 , 85787.53716 , 116258.6736 , 109525.0598 , 96217.15404 , 74516.14988 , 94527.90098 , 46153.9742 , 64206.78042 , 63018.85092 , 110500.1352 , 66920.77469 , 121429.8456 , 169545.9897 , 102543.3136 , 121696.2332 , 127215.1852 , 47830.42542 , 89832.79649 , 82831.60737 , 128717.5723 , 86963.83876 , 122863.7846 , 67257.53034 , 125062.7951 , 78288.29367 , 106231.2074 , 98163.22341 , 122783.2549 , 85322.867 , 66104.10675 , 143982.7908 , 130804.0677 , 100131.6791 , 120827.8325 , 108913.6598 , 85241.48777 , 122541.5098 , 101509.1473 , 107460.5253 , 118040.7716 , 72224.31412 , 112081.8136 , 91739.56765 , 99266.59468 , 143928.7748 , 46399.14995 , 97110.05043 , 120417.6828 , 101360.6876 , 124437.7761 , 91157.98795 , 115481.1387 , 107002.7888 , 128021.8281 , 85477.08787 , 97047.17118 , 131364.6461 , 112390.9627 , 47082.39834 , 121537.634 , 91106.2112 , 100640.29 , 51441.29294 , 105025.0455 , 148802.8072 , 97848.41555 , 97834.94349 , 111456.5645 , 135875.4082 , 61728.80328 , 109565.617 , 111199.0484 , 104240.8384 , 75292.19776 , 150803.6003 , 102534.6778 , 104050.498 , 78054.64105 , 126042.896 , 115549.9782 , 105042.9191 , 111670.8764 , 169835.1552 , 92169.26236 , 153931.9878 , 122730.3132 , 113885.143 , 100250.8723 , 91082.21954 , 97243.30497 , 113075.1076 , 99956.23246 , 128372.722 , 113482.0075 , 95236.12228 , 103227.9069 , 86804.59257 , 146386.9347 , 64529.78583 , 92609.40422 , 65393.97199 , 123087.0062 , 133329.8793 , 123910.9741 , 100720.1337 , 105540.2589 , 114182.9292 , 84290.68727 , 122364.8786 , 140830.4483 , 107136.8659 , 87357.08712 , 66686.85465 , 80437.41122 , 104146.7607 , 114405.4256 , 75957.28889 , 102115.002 , 94475.47995 , 140056.2985 , 141668.5738 , 80840.06785 , 84801.03443 , 93212.32754 , 150337.4899 , 140964.8101 , 161293.5396 , 106393.5189 , 117081.0206 , 137167.4084 , 134755.9448 , 96808.95538 , 98929.35678 , 87262.79449 , 99161.16266 , 107408.6739 , 123622.8657 , 92538.52664 ,  Scaled Weights: 391824301 , 560702311 , 775633992 , 511887019 , 422484694 , 696288788 , 692095439 , 583508547 , 787794402 , 703460414 , 637291400 , 661430622 , 407775547 , 623721598 , 773189915 , 567208444 , 753358571 , 721608906 , 552119311 , 420329574 , 618212854 , 435064062 , 872128713 , 712821396 , 502437316 , 609364129 , 490922552 , 309572486 , 417384946 , 773803212 , 637652480 , 502000254 , 651450641 , 452114933 , 546425940 , 632417535 , 650064990 , 675093865 , 332020439 , 357027394 , 683278280 , 735893763 , 539992716 , 445481586 , 431523327 , 642227249 , 421626087 , 970599418 , 612768053 , 519993553 , 553844606 , 580901525 , 625284873 , 586996265 , 855036124 , 559480077 , 603662125 , 792356873 , 287643384 , 167591844 , 569432606 , 460149639 , 822103111 , 536730699 , 300369969 , 517943553 , 556408376 , 636821242 , 685485330 , 616283396 , 625774270 , 275798660 , 731869257 , 552140632 , 683312132 , 518273763 , 499967355 , 703123058 , 418962190 , 353211657 , 432788736 , 498821127 , 633806666 , 531436098 , 531212297 , 773145226 , 488658573 , 703163079 , 447969980 , 433367935 , 512873336 , 528636278 , 537721044 , 274802760 , 604945678 , 561925681 , 458218270 , 515321116 , 551360617 , 580341827 , 315450385 , 541677418 , 547404365 , 733456041 , 783681381 , 639816652 , 617997878 , 653804522 , 630432571 , 670779330 , 575058646 , 467048651 , 563023695 , 876363849 , 521028184 , 561129147 , 485358145 , 540705035 , 505122377 , 684538331 , 644890392 , 566532612 , 438755744 , 556586185 , 271757483 , 378053533 , 371058930 , 650631697 , 394033701 , 714986515 , 998297376 , 603781435 , 716555021 , 749050956 , 281628532 , 528941116 , 487717677 , 757897104 , 512048514 , 723429637 , 396016539 , 736377548 , 460966363 , 625495984 , 577991190 , 722955473 , 502386370 , 389225109 , 847779664 , 770182520 , 589581580 , 711441824 , 641290431 , 501907204 , 721532063 , 597692199 , 632734284 , 695031435 , 425261272 , 659944718 , 540168304 , 584487909 , 847461615 , 273201093 , 571790042 , 709026837 , 596818059 , 732697397 , 536743926 , 679960157 , 630039103 , 753800519 , 503294432 , 571419805 , 773483240 , 661765007 , 277224102 , 715621179 , 536439062 , 592576313 , 302889546 , 618394027 , 876160222 , 576137582 , 576058257 , 656263212 , 800042889 , 363463049 , 645129195 , 654746942 , 613776567 , 443325163 , 887941017 , 603730587 , 612655830 , 459590601 , 742148443 , 680365488 , 618499268 , 657525095 , 1000000001 , 542698373 , 906361158 , 722643749 , 670562835 , 590283397 , 536297797 , 572574653 , 665793295 , 588548539 , 755866604 , 668189148 , 560756236 , 607812363 , 511110862 , 861935414 , 379955409 , 545289956 , 385043791 , 724743980 , 785054656 , 729595554 , 593046437 , 621427636 , 672316219 , 496308831 , 720492047 , 829218475 , 630828557 , 514363985 , 392656365 , 473620501 , 613222632 , 673626291 , 447241261 , 601259509 , 556277526 , 824660232 , 834153410 , 475991368 , 499313787 , 548840006 , 885196529 , 830009605 , 949706434 , 626451684 , 689380362 , 807650267 , 793451419 , 570017175 , 582502231 , 513808784 , 583867119 , 632428980 , 727899154 , 544872624 , DM: KnapSackDoIt called...
































































































































  Bucket 0 total weight: 1270054859
  Bucket 1 total weight: 1243800511
  Bucket 2 total weight: 1224509194
  Bucket 3 total weight: 1213807642
  Bucket 4 total weight: 1212135183
  Bucket 5 total weight: 1211930010
  Bucket 6 total weight: 1211409179
  Bucket 7 total weight: 1210934041
  Bucket 8 total weight: 1209249740
  Bucket 9 total weight: 1209150620
  Bucket 10 total weight: 1207477573
  Bucket 11 total weight: 1206967051
  Bucket 12 total weight: 1205560374
  Bucket 13 total weight: 1205549449
  Bucket 14 total weight: 1205460668
  Bucket 15 total weight: 1203206301
  Bucket 16 total weight: 1202713765
  Bucket 17 total weight: 1202058520
  Bucket 18 total weight: 1201267381
  Bucket 19 total weight: 1200673272
  Bucket 20 total weight: 1200277405
  Bucket 21 total weight: 1200153812
  Bucket 22 total weight: 1199583220
  Bucket 23 total weight: 1199503951
  Bucket 24 total weight: 1199415608
  Bucket 25 total weight: 1199401445
  Bucket 26 total weight: 1198635117
  Bucket 27 total weight: 1198062804
  Bucket 28 total weight: 1197903710
  Bucket 29 total weight: 1197869684
  Bucket 30 total weight: 1197642265
  Bucket 31 total weight: 1197533844
  Bucket 32 total weight: 1197411667
  Bucket 33 total weight: 1197229393
  Bucket 34 total weight: 1197120916
  Bucket 35 total weight: 1196675417
  Bucket 36 total weight: 1196575974
  Bucket 37 total weight: 1195686604
  Bucket 38 total weight: 1195629920
  Bucket 39 total weight: 1195443792
  Bucket 40 total weight: 1194816002
  Bucket 41 total weight: 1194739658
  Bucket 42 total weight: 1194269021
  Bucket 43 total weight: 1193984256
  Bucket 44 total weight: 1193972826
  Bucket 45 total weight: 1193812814
  Bucket 46 total weight: 1193619844
  Bucket 47 total weight: 1193472654
  Bucket 48 total weight: 1193367628
  Bucket 49 total weight: 1193344403
  Bucket 50 total weight: 1193018938
  Bucket 51 total weight: 1192997657
  Bucket 52 total weight: 1192765402
  Bucket 53 total weight: 1192763363
  Bucket 54 total weight: 1192694058
  Bucket 55 total weight: 1192309115
  Bucket 56 total weight: 1192155676
  Bucket 57 total weight: 1191817485
  Bucket 58 total weight: 1191456928
  Bucket 59 total weight: 1191342042
  Bucket 60 total weight: 1191180804
  Bucket 61 total weight: 1191134882
  Bucket 62 total weight: 1190930042
  Bucket 63 total weight: 1190860242
  Bucket 64 total weight: 1190795339
  Bucket 65 total weight: 1190759243
  Bucket 66 total weight: 1190658390
  Bucket 67 total weight: 1190572531
  Bucket 68 total weight: 1190478288
  Bucket 69 total weight: 1190314594
  Bucket 70 total weight: 1190308634
  Bucket 71 total weight: 1190265654
  Bucket 72 total weight: 1190180348
  Bucket 73 total weight: 1190087527
  Bucket 74 total weight: 1190002896
  Bucket 75 total weight: 1190001819
  Bucket 76 total weight: 1189834824
  Bucket 77 total weight: 1189813832
  Bucket 78 total weight: 1189808048
  Bucket 79 total weight: 1189420431
  Bucket 80 total weight: 1189410711
  Bucket 81 total weight: 1189360214
  Bucket 82 total weight: 1189267998
  Bucket 83 total weight: 1189186155
  Bucket 84 total weight: 1189013097
  Bucket 85 total weight: 1189011810
  Bucket 86 total weight: 1189003720
  Bucket 87 total weight: 1188961874
  Bucket 88 total weight: 1188837356
  Bucket 89 total weight: 1188694796
  Bucket 90 total weight: 1188656658
  Bucket 91 total weight: 1188655340
  Bucket 92 total weight: 1188653189
  Bucket 93 total weight: 1188519679
  Bucket 94 total weight: 1188516443
  Bucket 95 total weight: 1188454225
  Bucket 96 total weight: 1188422633
  Bucket 97 total weight: 1188218496
  Bucket 98 total weight: 1188048793
  Bucket 99 total weight: 1187806700
  Bucket 100 total weight: 1187699951
  Bucket 101 total weight: 1187651272
  Bucket 102 total weight: 1187648554
  Bucket 103 total weight: 1187580831
  Bucket 104 total weight: 1187273779
  Bucket 105 total weight: 1187168454
  Bucket 106 total weight: 1187101456
  Bucket 107 total weight: 1185710343
  Bucket 108 total weight: 1185622750
  Bucket 109 total weight: 1185473606
  Bucket 110 total weight: 1185275720
  Bucket 111 total weight: 1185013238
  Bucket 112 total weight: 1184812330
  Bucket 113 total weight: 1183135024
  Bucket 114 total weight: 1182159818
  Bucket 115 total weight: 1181859134
  Bucket 116 total weight: 1181828103
  Bucket 117 total weight: 1181426021
  Bucket 118 total weight: 1181071195
  Bucket 119 total weight: 1179800103
  Bucket 120 total weight: 1176530191
  Bucket 121 total weight: 1175018259
  Bucket 122 total weight: 1171507900
  Bucket 123 total weight: 1170486509
  Bucket 124 total weight: 1167591845
  Bucket 125 total weight: 1166825061
  Bucket 126 total weight: 1165165119
  Bucket 127 total weight: 1164007233
Only KNAPSACK  efficiency: 0.9393845189
test......: 
 Final Knapsack time: 0.001973262
DM: SFCProcessorMapDoIt called...
  (nprocs, nteams, nworkers) = (128, 128, 1)
  Bucket 0 contains 814308995
  Bucket 1 contains 1301515631
  Bucket 2 contains 1256991099
  Bucket 3 contains 1127208798
  Bucket 4 contains 1195569949
  Bucket 5 contains 1114801607
  Bucket 6 contains 1327182012
  Bucket 7 contains 1378121012
  Bucket 8 contains 985855299
  Bucket 9 contains 1291612208
  Bucket 10 contains 1131604512
  Bucket 11 contains 1273546675
  Bucket 12 contains 1283648736
  Bucket 13 contains 1182573203
  Bucket 14 contains 703123058
  Bucket 15 contains 1310595982
  Bucket 16 contains 1467729431
  Bucket 17 contains 878446379
  Bucket 18 contains 1095395566
  Bucket 19 contains 1626736329
  Bucket 20 contains 773189915
  Bucket 21 contains 1623049425
  Bucket 22 contains 1012690030
  Bucket 23 contains 970599418
  Bucket 24 contains 1182182646
  Bucket 25 contains 1098764982
  Bucket 26 contains 1492961729
  Bucket 27 contains 1416768173
  Bucket 28 contains 1036960068
  Bucket 29 contains 1093332409
  Bucket 30 contains 1474064830
  Bucket 31 contains 753358571
  Bucket 32 contains 1230980907
  Bucket 33 contains 1346893779
  Bucket 34 contains 955057615
  Bucket 35 contains 1506818527
  Bucket 36 contains 1173094731
  Bucket 37 contains 1383167341
  Bucket 38 contains 1252506512
  Bucket 39 contains 964001033
  Bucket 40 contains 1048381840
  Bucket 41 contains 1271966353
  Bucket 42 contains 1417068884
  Bucket 43 contains 985691024
  Bucket 44 contains 1350015810
  Bucket 45 contains 1219388905
  Bucket 46 contains 552119311
  Bucket 47 contains 1425973319
  Bucket 48 contains 1275365698
  Bucket 49 contains 1293722921
  Bucket 50 contains 1050402629
  Bucket 51 contains 925295864
  Bucket 52 contains 1633675851
  Bucket 53 contains 1338129209
  Bucket 54 contains 1009686757
  Bucket 55 contains 1036558475
  Bucket 56 contains 1264292226
  Bucket 57 contains 1197411667
  Bucket 58 contains 1414760352
  Bucket 59 contains 1090561959
  Bucket 60 contains 1207217882
  Bucket 61 contains 1110588722
  Bucket 62 contains 1111958346
  Bucket 63 contains 1464037471
  Bucket 64 contains 1293514746
  Bucket 65 contains 883734216
  Bucket 66 contains 1040038358
  Bucket 67 contains 1494274652
  Bucket 68 contains 1251379962
  Bucket 69 contains 887941017
  Bucket 70 contains 1414464662
  Bucket 71 contains 1234559144
  Bucket 72 contains 1176674319
  Bucket 73 contains 514363985
  Bucket 74 contains 1670562836
  Bucket 75 contains 1169500158
  Bucket 76 contains 1132981770
  Bucket 77 contains 1498286523
  Bucket 78 contains 1279925908
  Bucket 79 contains 847461615
  Bucket 80 contains 1200599494
  Bucket 81 contains 1534839606
  Bucket 82 contains 973014877
  Bucket 83 contains 1403522343
  Bucket 84 contains 723429637
  Bucket 85 contains 1379296503
  Bucket 86 contains 1274420837
  Bucket 87 contains 1338991315
  Bucket 88 contains 852246966
  Bucket 89 contains 1486743570
  Bucket 90 contains 1379981659
  Bucket 91 contains 983539058
  Bucket 92 contains 834153410
  Bucket 93 contains 1295218402
  Bucket 94 contains 1655242067
  Bucket 95 contains 1125003766
  Bucket 96 contains 1025845019
  Bucket 97 contains 770182520
  Bucket 98 contains 1334015206
  Bucket 99 contains 1274024715
  Bucket 100 contains 1221187452
  Bucket 101 contains 1196938639
  Bucket 102 contains 1311010154
  Bucket 103 contains 1226549531
  Bucket 104 contains 1449020221
  Bucket 105 contains 1196360902
  Bucket 106 contains 1175291690
  Bucket 107 contains 1165010065
  Bucket 108 contains 793451419
  Bucket 109 contains 1129157075
  Bucket 110 contains 1299612729
  Bucket 111 contains 1134815350
  Bucket 112 contains 1126020642
  Bucket 113 contains 1265385331
  Bucket 114 contains 1304018137
  Bucket 115 contains 1297669645
  Bucket 116 contains 1225304161
  Bucket 117 contains 1211468766
  Bucket 118 contains 1023407767
  Bucket 119 contains 1199191767
  Bucket 120 contains 1396307391
  Bucket 121 contains 1357569510
  Bucket 122 contains 861935414
  Bucket 123 contains 830009605
  Bucket 124 contains 1785740495
  Bucket 125 contains 1310401385
  Bucket 126 contains 724743980
  Bucket 127 contains 1680109044
Only SFC efficiency: 0.6681093227
test......: 
 Final SFC time: 0.001122785
SFC+painterPartition efficiency: 0.8175290543
 Final SFC+Painter time: 8.4487e-05
DM: SFCProcessorMapDoItCombined called...
  (nnodes, nteams, ranks_per_node) = (128, 128, 4)
  Bucket 0 contains 814308995
  Bucket 1 contains 1301515631
  Bucket 2 contains 1256991099
  Bucket 3 contains 1127208798
  Bucket 4 contains 1195569949
  Bucket 5 contains 1114801607
  Bucket 6 contains 1327182012
  Bucket 7 contains 1378121012
  Bucket 8 contains 985855299
  Bucket 9 contains 1291612208
  Bucket 10 contains 1131604512
  Bucket 11 contains 1273546675
  Bucket 12 contains 1283648736
  Bucket 13 contains 1182573203
  Bucket 14 contains 703123058
  Bucket 15 contains 1310595982
  Bucket 16 contains 1467729431
  Bucket 17 contains 878446379
  Bucket 18 contains 1095395566
  Bucket 19 contains 1626736329
  Bucket 20 contains 773189915
  Bucket 21 contains 1623049425
  Bucket 22 contains 1012690030
  Bucket 23 contains 970599418
  Bucket 24 contains 1182182646
  Bucket 25 contains 1098764982
  Bucket 26 contains 1492961729
  Bucket 27 contains 1416768173
  Bucket 28 contains 1036960068
  Bucket 29 contains 1093332409
  Bucket 30 contains 1474064830
  Bucket 31 contains 753358571
  Bucket 32 contains 1230980907
  Bucket 33 contains 1346893779
  Bucket 34 contains 955057615
  Bucket 35 contains 1506818527
  Bucket 36 contains 1173094731
  Bucket 37 contains 1383167341
  Bucket 38 contains 1252506512
  Bucket 39 contains 964001033
  Bucket 40 contains 1048381840
  Bucket 41 contains 1271966353
  Bucket 42 contains 1417068884
  Bucket 43 contains 985691024
  Bucket 44 contains 1350015810
  Bucket 45 contains 1219388905
  Bucket 46 contains 552119311
  Bucket 47 contains 1425973319
  Bucket 48 contains 1275365698
  Bucket 49 contains 1293722921
  Bucket 50 contains 1050402629
  Bucket 51 contains 925295864
  Bucket 52 contains 1633675851
  Bucket 53 contains 1338129209
  Bucket 54 contains 1009686757
  Bucket 55 contains 1036558475
  Bucket 56 contains 1264292226
  Bucket 57 contains 1197411667
  Bucket 58 contains 1414760352
  Bucket 59 contains 1090561959
  Bucket 60 contains 1207217882
  Bucket 61 contains 1110588722
  Bucket 62 contains 1111958346
  Bucket 63 contains 1464037471
  Bucket 64 contains 1293514746
  Bucket 65 contains 883734216
  Bucket 66 contains 1040038358
  Bucket 67 contains 1494274652
  Bucket 68 contains 1251379962
  Bucket 69 contains 887941017
  Bucket 70 contains 1414464662
  Bucket 71 contains 1234559144
  Bucket 72 contains 1176674319
  Bucket 73 contains 514363985
  Bucket 74 contains 1670562836
  Bucket 75 contains 1169500158
  Bucket 76 contains 1132981770
  Bucket 77 contains 1498286523
  Bucket 78 contains 1279925908
  Bucket 79 contains 847461615
  Bucket 80 contains 1200599494
  Bucket 81 contains 1534839606
  Bucket 82 contains 973014877
  Bucket 83 contains 1403522343
  Bucket 84 contains 723429637
  Bucket 85 contains 1379296503
  Bucket 86 contains 1274420837
  Bucket 87 contains 1338991315
  Bucket 88 contains 852246966
  Bucket 89 contains 1486743570
  Bucket 90 contains 1379981659
  Bucket 91 contains 983539058
  Bucket 92 contains 834153410
  Bucket 93 contains 1295218402
  Bucket 94 contains 1655242067
  Bucket 95 contains 1125003766
  Bucket 96 contains 1025845019
  Bucket 97 contains 770182520
  Bucket 98 contains 1334015206
  Bucket 99 contains 1274024715
  Bucket 100 contains 1221187452
  Bucket 101 contains 1196938639
  Bucket 102 contains 1311010154
  Bucket 103 contains 1226549531
  Bucket 104 contains 1449020221
  Bucket 105 contains 1196360902
  Bucket 106 contains 1175291690
  Bucket 107 contains 1165010065
  Bucket 108 contains 793451419
  Bucket 109 contains 1129157075
  Bucket 110 contains 1299612729
  Bucket 111 contains 1134815350
  Bucket 112 contains 1126020642
  Bucket 113 contains 1265385331
  Bucket 114 contains 1304018137
  Bucket 115 contains 1297669645
  Bucket 116 contains 1225304161
  Bucket 117 contains 1211468766
  Bucket 118 contains 1023407767
  Bucket 119 contains 1199191767
  Bucket 120 contains 1396307391
  Bucket 121 contains 1357569510
  Bucket 122 contains 861935414
  Bucket 123 contains 830009605
  Bucket 124 contains 1785740495
  Bucket 125 contains 1310401385
  Bucket 126 contains 724743980
  Bucket 127 contains 1680109044
Node 0 Each Knapsack efficiency: 0.4818570984
Node 1 Each Knapsack efficiency: 0.4994682441
Node 2 Each Knapsack efficiency: 0.4513181602
Node 3 Each Knapsack efficiency: 0.417426693
Node 4 Each Knapsack efficiency: 0.3794041777
Node 5 Each Knapsack efficiency: 0.4078871082
Node 6 Each Knapsack efficiency: 0.4716619392
Node 7 Each Knapsack efficiency: 0.4681793356
Node 8 Each Knapsack efficiency: 0.3595464614
Node 9 Each Knapsack efficiency: 0.6234329014
Node 10 Each Knapsack efficiency: 0.4590438909
Node 11 Each Knapsack efficiency: 0.4350321669
Node 12 Each Knapsack efficiency: 0.4094931841
Node 13 Each Knapsack efficiency: 0.4689530877
Node 14 Each Knapsack efficiency: 0.25
Node 15 Each Knapsack efficiency: 0.4884601848
Node 16 Each Knapsack efficiency: 0.4730741065
Node 17 Each Knapsack efficiency: 0.4019055075
Node 18 Each Knapsack efficiency: 0.4693142764
Node 19 Each Knapsack efficiency: 0.6381446262
Node 20 Each Knapsack efficiency: 0.25
Node 21 Each Knapsack efficiency: 0.6134617037
Node 22 Each Knapsack efficiency: 0.4463482696
Node 23 Each Knapsack efficiency: 0.25
Node 24 Each Knapsack efficiency: 0.4722879729
Node 25 Each Knapsack efficiency: 0.4982061414
Node 26 Each Knapsack efficiency: 0.5860992185
Node 27 Each Knapsack efficiency: 0.4829083455
Node 28 Each Knapsack efficiency: 0.4194836685
Node 29 Each Knapsack efficiency: 0.4753134383
Node 30 Each Knapsack efficiency: 0.563648912
Node 31 Each Knapsack efficiency: 0.25
Node 32 Each Knapsack efficiency: 0.497798169
Node 33 Each Knapsack efficiency: 0.4666287264
Node 34 Each Knapsack efficiency: 0.4591680077
Node 35 Each Knapsack efficiency: 0.641749623
Node 36 Each Knapsack efficiency: 0.4858242229
Node 37 Each Knapsack efficiency: 0.4468730937
Node 38 Each Knapsack efficiency: 0.3951838353
Node 39 Each Knapsack efficiency: 0.4536797428
Node 40 Each Knapsack efficiency: 0.4655140846
Node 41 Each Knapsack efficiency: 0.4112960639
Node 42 Each Knapsack efficiency: 0.4042467309
Node 43 Each Knapsack efficiency: 0.4582724793
Node 44 Each Knapsack efficiency: 0.5233508774
Node 45 Each Knapsack efficiency: 0.5380929885
Node 46 Each Knapsack efficiency: 0.25
Node 47 Each Knapsack efficiency: 0.4087622898
Node 48 Each Knapsack efficiency: 0.3728981917
Node 49 Each Knapsack efficiency: 0.4537331961
Node 50 Each Knapsack efficiency: 0.46936552
Node 51 Each Knapsack efficiency: 0.3627743532
Node 52 Each Knapsack efficiency: 0.4967977341
Node 53 Each Knapsack efficiency: 0.527814427
Node 54 Each Knapsack efficiency: 0.4844683973
Node 55 Each Knapsack efficiency: 0.4876214087
Node 56 Each Knapsack efficiency: 0.4495017812
Node 57 Each Knapsack efficiency: 0.4373062883
Node 58 Each Knapsack efficiency: 0.5846642118
Node 59 Each Knapsack efficiency: 0.4851895882
Node 60 Each Knapsack efficiency: 0.4638637679
Node 61 Each Knapsack efficiency: 0.3874750331
Node 62 Each Knapsack efficiency: 0.4861742354
Node 63 Each Knapsack efficiency: 0.4886307998
Node 64 Each Knapsack efficiency: 0.4560880768
Node 65 Each Knapsack efficiency: 0.452994764
Node 66 Each Knapsack efficiency: 0.4844201805
Node 67 Each Knapsack efficiency: 0.4929015575
Node 68 Each Knapsack efficiency: 0.4600931206
Node 69 Each Knapsack efficiency: 0.25
Node 70 Each Knapsack efficiency: 0.4764763287
Node 71 Each Knapsack efficiency: 0.489260961
Node 72 Each Knapsack efficiency: 0.4323684622
Node 73 Each Knapsack efficiency: 0.25
Node 74 Each Knapsack efficiency: 0.4176407086
Node 75 Each Knapsack efficiency: 0.4767844894
Node 76 Each Knapsack efficiency: 0.4798465346
Node 77 Each Knapsack efficiency: 0.4542132823
Node 78 Each Knapsack efficiency: 0.3205272143
Node 79 Each Knapsack efficiency: 0.25
Node 80 Each Knapsack efficiency: 0.4971167646
Node 81 Each Knapsack efficiency: 0.5236949156
Node 82 Each Knapsack efficiency: 0.4750599066
Node 83 Each Knapsack efficiency: 0.4536369602
Node 84 Each Knapsack efficiency: 0.25
Node 85 Each Knapsack efficiency: 0.4574474507
Node 86 Each Knapsack efficiency: 0.4814476527
Node 87 Each Knapsack efficiency: 0.4646100261
Node 88 Each Knapsack efficiency: 0.4635902933
Node 89 Each Knapsack efficiency: 0.4482363861
Node 90 Each Knapsack efficiency: 0.3806379076
Node 91 Each Knapsack efficiency: 0.4584855017
Node 92 Each Knapsack efficiency: 0.25
Node 93 Each Knapsack efficiency: 0.4480833065
Node 94 Each Knapsack efficiency: 0.6882394549
Node 95 Each Knapsack efficiency: 0.3317500448
Node 96 Each Knapsack efficiency: 0.3547400419
Node 97 Each Knapsack efficiency: 0.25
Node 98 Each Knapsack efficiency: 0.4660340013
Node 99 Each Knapsack efficiency: 0.4966644805
Node 100 Each Knapsack efficiency: 0.47323368
Node 101 Each Knapsack efficiency: 0.4305339941
Node 102 Each Knapsack efficiency: 0.499422385
Node 103 Each Knapsack efficiency: 0.4605594335
Node 104 Each Knapsack efficiency: 0.3814389819
Node 105 Each Knapsack efficiency: 0.4920765745
Node 106 Each Knapsack efficiency: 0.469027269
Node 107 Each Knapsack efficiency: 0.3709964829
Node 108 Each Knapsack efficiency: 0.25
Node 109 Each Knapsack efficiency: 0.4834820451
Node 110 Each Knapsack efficiency: 0.4453195753
Node 111 Each Knapsack efficiency: 0.4485939868
Node 112 Each Knapsack efficiency: 0.4774660031
Node 113 Each Knapsack efficiency: 0.3610599121
Node 114 Each Knapsack efficiency: 0.4582307692
Node 115 Each Knapsack efficiency: 0.4496230007
Node 116 Each Knapsack efficiency: 0.3828870233
Node 117 Each Knapsack efficiency: 0.4934486062
Node 118 Each Knapsack efficiency: 0.3876869301
Node 119 Each Knapsack efficiency: 0.3966281089
Node 120 Each Knapsack efficiency: 0.3943495442
Node 121 Each Knapsack efficiency: 0.4923151227
Node 122 Each Knapsack efficiency: 0.25
Node 123 Each Knapsack efficiency: 0.25
Node 124 Each Knapsack efficiency: 0.5527579721
Node 125 Each Knapsack efficiency: 0.4500628204
Node 126 Each Knapsack efficiency: 0.25
Node 127 Each Knapsack efficiency: 0.6759069547
SFC efficiency for combined algorithm: 0.6681093227
SFC+Knapsack combined efficiency: 0.2982674679
 Final SFC+Knapsack_Combined time: 0.002178455

=== End of Run 28 ===
======================================


=== Starting Run 29 ===
